id,label
3009,0.19153766
3010,0.00805465
3011,0.14551161
3012,0.98118401
3013,0.07071976
3014,0.64116645
3015,0.99641162
3016,4.58850445e-05
3017,0.03372462
3018,0.34376419
3019,1.0
3020,0.99986279
3021,0.00370225
3022,0.01988224
3023,0.38856813
3024,0.51486278
3025,0.70793152
3026,0.10546152
3027,0.43663815
3028,0.13377555
3029,0.98310941
3030,0.99845183
3031,0.01562715
3032,0.94207954
3033,0.00279351
3034,0.91954952
3035,0.36555624
3036,0.86740744
3037,0.9375096
3038,0.16420363
3039,0.87667698
3040,0.05469755
3041,0.42137414
3042,0.07728256
3043,0.99994504
3044,0.00328174
3045,0.17219417
3046,0.32497171
3047,0.99812394
3048,0.89897084
3049,0.00044498
3050,0.85073096
3051,0.46597445
3052,0.00758262
3053,0.01708506
3054,0.86563557
3055,0.40169173
3056,0.0018478
3057,0.0011025
3058,0.00562691
3059,0.02196898
3060,0.81745845
3061,0.80316496
3062,0.99999988
3063,0.0060373
3064,0.44246379
3065,0.01127962
3066,0.03422021
3067,0.40135697
3068,0.77248794
3069,0.00198573
3070,0.96281064
3071,1.0
3072,0.01857798
3073,0.94653267
3074,0.00222704
3075,0.25686702
3076,0.99993777
3077,0.05713587
3078,0.97836703
3079,0.01371197
3080,0.88628411
3081,0.74479657
3082,0.04904168
3083,0.00698367
3084,0.97325599
3085,0.9845888
3086,0.22936136
3087,0.09081396
3088,0.7300818
3089,0.99992824
3090,0.00018359
3091,0.71075875
3092,1.0
3093,0.2708413
3094,0.99323964
3095,0.9999994
3096,0.00075571
3097,0.00411215
3098,0.05638523
3099,0.79479074
3100,0.01613485
3101,0.18963188
3102,0.99983966
3103,8.78599385e-05
3104,0.06549551
3105,1.0
3106,0.74652338
3107,0.99423403
3108,0.22705621
3109,0.02192101
3110,0.99839169
3111,0.03596688
3112,0.05028416
3113,0.77749515
3114,0.99913281
3115,0.91337246
3116,0.73858076
3117,0.00569176
3118,0.017935
3119,0.39285615
3120,0.63714492
3121,0.27593276
3122,0.99764794
3123,0.36854029
3124,0.39248288
3125,0.0035848
3126,0.17947978
3127,0.97827429
3128,0.00258838
3129,0.18836617
3130,0.67066765
3131,0.99990618
3132,0.46471563
3133,0.87737924
3134,0.13374293
3135,0.18911743
3136,0.99872249
3137,0.00030505
3138,0.46511084
3139,0.08968326
3140,0.98727685
3141,1.0
3142,0.42987701
3143,0.09600624
3144,0.94459051
3145,0.00060145
3146,0.96651977
3147,0.06053536
3148,0.92265373
3149,0.99999797
3150,0.28962469
3151,0.01181669
3152,0.99587005
3153,0.96230322
3154,0.01298735
3155,0.4716121
3156,0.05384117
3157,0.17154519
3158,0.57679254
3159,0.43339285
3160,0.39009929
3161,0.02803268
3162,0.52646518
3163,0.07142942
3164,0.07621095
3165,0.024858
3166,0.97076368
3167,0.02694755
3168,0.95726913
3169,0.69924831
3170,0.99999762
3171,0.72706985
3172,1.0
3173,0.01032998
3174,0.00858987
3175,0.51063949
3176,0.22291109
3177,0.70519644
3178,0.24874586
3179,0.00285104
3180,0.95400405
3181,0.99250764
3182,0.54897296
3183,0.99151069
3184,0.16352013
3185,0.7773568
3186,1.0
3187,0.03589722
3188,0.1311311
3189,0.00012445
3190,0.32168409
3191,0.23914471
3192,0.84125096
3193,0.14481948
3194,0.00539701
3195,0.00994395
3196,0.41005844
3197,0.9236297
3198,2.38251982e-06
3199,0.06274221
3200,0.10170948
3201,0.96748769
3202,0.12138738
3203,0.0921213
3204,0.51054227
3205,0.90838259
3206,0.98348731
3207,0.9999311
3208,0.04040753
3209,0.00523666
3210,0.9999994
3211,0.02170146
3212,0.0035327
3213,0.59791762
3214,0.0343004
3215,0.00330685
3216,0.99974483
3217,0.13978329
3218,0.99645668
3219,0.89727157
3220,0.96848673
3221,0.06622812
3222,0.50492501
3223,0.89232624
3224,0.99997163
3225,0.96122855
3226,0.06549413
3227,0.00825604
3228,0.76190084
3229,0.02845217
3230,0.17645203
3231,0.0041907
3232,0.11387435
3233,0.63936275
3234,0.99723548
3235,0.6299268
3236,0.45157266
3237,0.70755821
3238,0.98449266
3239,0.99823964
3240,0.17434211
3241,0.00216474
3242,0.0013429
3243,0.3837969
3244,0.99987769
3245,0.51730269
3246,0.88536924
3247,0.90032905
3248,0.00048488
3249,0.60821247
3250,0.12201884
3251,0.15282439
3252,0.35670891
3253,0.05021863
3254,0.85633123
3255,0.0051991
3256,0.20088717
3257,4.96938264e-05
3258,0.11231642
3259,0.99436498
3260,0.90187335
3261,0.97814125
3262,0.99999988
3263,0.23810163
3264,0.40684792
3265,0.35281274
3266,0.00299005
3267,0.47984993
3268,0.20409746
3269,0.97273397
3270,0.96202767
3271,1.0
3272,0.01758264
3273,0.02648525
3274,0.98244691
3275,0.99983275
3276,0.01221859
3277,0.99998188
3278,0.96867275
3279,0.69283813
3280,0.00063448
3281,0.99999583
3282,0.97675544
3283,0.9969337
3284,0.59801453
3285,0.18901339
3286,0.99974018
3287,0.99393445
3288,1.0
3289,1.0
3290,0.66384083
3291,0.98402965
3292,0.00495633
3293,0.99998021
3294,0.99025017
3295,0.00602978
3296,0.9752906
3297,0.00094387
3298,0.99998295
3299,0.42425391
3300,0.03673205
3301,0.98545676
3302,0.97813582
3303,0.9988513
3304,0.30580056
3305,0.76144177
3306,0.95865268
3307,0.02997502
3308,0.0012153
3309,0.46033594
3310,0.0020847
3311,0.11368851
3312,0.79290813
3313,0.18864615
3314,0.82526058
3315,0.01615884
3316,0.02064905
3317,0.02579609
3318,0.02444505
3319,0.09415521
3320,0.941715
3321,0.99006665
3322,0.99651176
3323,0.75936258
3324,0.9999938
3325,0.5874216
3326,0.0764805
3327,0.94283962
3328,0.2580626
3329,0.93223006
3330,0.00340521
3331,0.70739883
3332,0.10066394
3333,0.99521232
3334,0.64740282
3335,0.99673057
3336,0.00648674
3337,0.02538226
3338,0.01428287
3339,0.79386824
3340,0.74666977
3341,0.2511313
3342,0.8451373
3343,0.87614655
3344,0.14590788
3345,0.00361248
3346,0.99996376
3347,0.00326442
3348,0.12584129
3349,0.86420965
3350,0.00728316
3351,0.80008727
3352,0.99494714
3353,0.81723386
3354,0.51464194
3355,0.99898142
3356,0.99989831
3357,0.82788837
3358,0.29416159
3359,0.03353965
3360,0.34392503
3361,0.00230117
3362,1.0
3363,0.01867131
3364,0.01316233
3365,0.02338042
3366,0.01193443
3367,0.00514856
3368,1.0
3369,0.13742028
3370,0.09913047
3371,0.21030094
3372,0.99932063
3373,0.85675663
3374,0.14138339
3375,0.20554133
3376,0.82311976
3377,0.97237587
3378,0.02651463
3379,0.07227938
3380,0.18068595
3381,0.47516325
3382,0.7029922
3383,0.98328894
3384,0.99999952
3385,0.00050931
3386,0.05679189
3387,0.01052079
3388,0.61019427
3389,0.99997938
3390,0.59570169
3391,0.23529008
3392,0.99999285
3393,0.00768807
3394,0.99999976
3395,0.46165442
3396,0.95506978
3397,0.99991775
3398,0.46455145
3399,0.99827492
3400,0.99906021
3401,0.96957725
3402,0.00518469
3403,0.91302329
3404,0.45231062
3405,0.99145108
3406,0.12396603
3407,0.93382639
3408,0.9999783
3409,0.99999976
3410,0.06880069
3411,0.99992752
3412,0.7829476
3413,0.67510992
3414,0.56132078
3415,0.01046241
3416,0.99960536
3417,1.0
3418,0.28319377
3419,0.01562121
3420,0.0007559
3421,0.97044432
3422,0.1134768
3423,0.4016273
3424,1.23643831e-05
3425,0.0005148
3426,0.99522793
3427,0.99998581
3428,0.9884488
3429,0.01866157
3430,0.1134995
3431,0.99580187
3432,0.95848709
3433,0.00010153
3434,0.2499077
3435,0.99044865
3436,0.44254124
3437,0.38429451
3438,0.30180305
3439,0.92293286
3440,0.63034266
3441,0.99289763
3442,0.89343673
3443,0.49331719
3444,0.37805799
3445,0.99998808
3446,0.99912673
3447,0.01121531
3448,0.00610056
3449,0.14261268
3450,0.56570905
3451,0.0850421
3452,0.02201051
3453,0.60115838
3454,1.0
3455,0.20813586
3456,0.05201206
3457,0.00672031
3458,0.99990785
3459,0.89662796
3460,0.00428783
3461,0.94611037
3462,0.03516254
3463,0.00311348
3464,0.33752042
3465,0.91665149
3466,0.01699338
3467,0.13235852
3468,0.93366784
3469,0.21477766
3470,0.01610332
3471,0.99587965
3472,0.00783489
3473,0.75231338
3474,0.17675504
3475,0.97490507
3476,0.97081584
3477,0.00175962
3478,0.73587018
3479,0.0187988
3480,0.00852851
3481,0.97803497
3482,0.01856021
3483,0.02115486
3484,0.56750721
3485,0.13003504
3486,0.89078701
3487,0.08566288
3488,0.14038542
3489,0.60983592
3490,0.99994099
3491,0.99316543
3492,0.36300775
3493,0.15131149
3494,0.00663605
3495,0.84230989
3496,0.97329491
3497,0.1603909
3498,0.92873216
3499,0.01117108
3500,0.57009262
3501,0.95894587
3502,0.99999785
3503,0.16260777
3504,0.42279172
3505,0.25854716
3506,0.44388905
3507,0.61240673
3508,0.0726922
3509,0.77487391
3510,0.99968827
3511,0.99976641
3512,0.9975068
3513,0.05223935
3514,0.52134228
3515,0.0803071
3516,0.99897504
3517,0.37661257
3518,0.65073997
3519,0.00086587
3520,0.96229506
3521,0.03301695
3522,0.99999142
3523,1.0
3524,0.00810104
3525,0.99053836
3526,0.00485721
3527,0.68681353
3528,0.02886204
3529,0.99837118
3530,0.25740099
3531,0.01342215
3532,0.99997616
3533,0.15356418
3534,0.00273896
3535,0.00121435
3536,0.99987674
3537,0.10655619
3538,0.00034165
3539,0.2551083
3540,0.99978989
3541,0.99994433
3542,0.03119195
3543,0.97787797
3544,0.00381218
3545,0.96691418
3546,0.00609339
3547,0.00119674
3548,0.99324965
3549,0.0004806
3550,0.7512359
3551,0.95635819
3552,1.0
3553,0.09652174
3554,0.17644329
3555,0.00050148
3556,0.01806933
3557,0.01563498
3558,0.30050445
3559,0.00024332
3560,0.91227978
3561,0.22773157
3562,0.0367093
3563,9.85853549e-05
3564,0.0691231
3565,0.86139435
3566,0.77512836
3567,0.99999607
3568,0.00493877
3569,0.99990761
3570,0.92427814
3571,0.02004165
3572,0.07758738
3573,0.99999106
3574,0.44921881
3575,0.74220359
3576,0.99823737
3577,0.93284971
3578,0.95899999
3579,0.18408424
3580,0.10014497
3581,0.12406024
3582,0.00657047
3583,0.14029086
3584,0.11697032
3585,0.06060443
3586,0.79930055
3587,0.99998486
3588,0.99975783
3589,0.22923017
3590,0.00116903
3591,0.00418678
3592,0.73869485
3593,0.16938029
3594,0.17521305
3595,0.6534242
3596,0.90775377
3597,1.0
3598,0.55609322
3599,1.0
3600,1.0
3601,0.02627946
3602,0.2958526
3603,0.10898022
3604,0.70661843
3605,0.04701925
3606,1.0
3607,0.52626371
3608,0.16887376
3609,0.99999034
3610,0.98367661
3611,0.74435425
3612,0.07696292
3613,0.98220176
3614,0.39039534
3615,0.91529906
3616,0.98575354
3617,0.0582141
3618,0.97079009
3619,0.99999988
3620,0.96505761
3621,0.02032024
3622,0.56314397
3623,0.06421411
3624,0.00566155
3625,0.08463071
3626,0.99998629
3627,1.0
3628,0.25931489
3629,0.60076481
3630,0.00022342
3631,0.06846962
3632,0.81816387
3633,0.01369774
3634,0.0224592
3635,0.99573493
3636,0.02996367
3637,0.0810296
3638,0.78357518
3639,0.9992066
3640,0.01234219
3641,0.9900316
3642,0.0618701
3643,0.00917865
3644,0.08998169
3645,0.04861418
3646,0.02654327
3647,0.02393097
3648,0.00033056
3649,0.9943763
3650,0.2129997
3651,0.98639154
3652,0.88274634
3653,0.94330376
3654,0.97545195
3655,0.99942219
3656,0.9999851
3657,0.30445415
3658,0.99998212
3659,0.00549983
3660,0.99777454
3661,1.0
3662,0.99692118
3663,0.12700088
3664,0.99999464
3665,0.09683961
3666,0.00117503
3667,0.85251832
3668,0.01240121
3669,0.99800998
3670,0.38781625
3671,0.99983263
3672,0.51069164
3673,0.99995756
3674,0.8671335
3675,0.99532449
3676,0.04515977
3677,0.99845409
3678,0.09166596
3679,0.48207244
3680,0.10237595
3681,0.0923209
3682,0.99999642
3683,0.25075257
3684,0.07342191
3685,0.99995422
3686,0.99633932
3687,1.0
3688,0.92295229
3689,0.97341937
3690,0.20214279
3691,0.99994838
3692,0.00334557
3693,0.99999988
3694,0.57551765
3695,0.99992919
3696,0.01311622
3697,0.98124391
3698,0.59522474
3699,0.02740433
3700,0.02661687
3701,0.9616676
3702,0.00640948
3703,0.16598101
3704,0.14023773
3705,0.04012179
3706,0.97823036
3707,0.00154395
3708,0.56602627
3709,0.00285033
3710,0.66791219
3711,0.00021837
3712,0.96413743
3713,0.18243073
3714,0.00052123
3715,0.10743318
3716,0.98551255
3717,0.00065003
3718,0.00211935
3719,0.94573051
3720,0.00048222
3721,0.99498749
3722,0.31190327
3723,0.58168006
3724,0.99998891
3725,0.01394919
3726,0.28218076
3727,0.03414123
3728,0.00990279
3729,0.05997951
3730,0.50291044
3731,0.98955208
3732,0.33565202
3733,0.00265791
3734,0.66564155
3735,0.02133674
3736,0.01467297
3737,0.99964011
3738,0.09811304
3739,0.0158405
3740,0.00311896
3741,0.79467618
3742,0.51108187
3743,0.05472533
3744,0.18046889
3745,0.51036912
3746,0.9130125
3747,0.20888142
3748,0.03289882
3749,1.0
3750,0.02503342
3751,0.96461886
3752,0.84185302
3753,0.83642554
3754,0.9267633
3755,0.37206522
3756,0.25474122
3757,0.31923893
3758,0.00053031
3759,0.98527467
3760,0.13888787
3761,0.58524132
3762,0.00128186
3763,0.03225544
3764,0.08284202
3765,0.35808069
3766,0.01188476
3767,0.63527572
3768,0.87919343
3769,0.87397951
3770,1.0
3771,0.00615641
3772,0.53151298
3773,0.99999988
3774,0.00066223
3775,0.98941326
3776,1.0
3777,0.01135685
3778,0.99992883
3779,0.89789498
3780,0.01381836
3781,0.0010328
3782,0.81438702
3783,0.01787151
3784,0.00029973
3785,0.00017173
3786,0.53373116
3787,0.99991488
3788,0.01617442
3789,0.6450693
3790,0.12659584
3791,0.99998021
3792,0.00191378
3793,0.00027504
3794,0.98356009
3795,0.86027819
3796,0.20766006
3797,0.96430844
3798,0.00565199
3799,0.12509164
3800,0.13277954
3801,0.99957329
3802,0.99993587
3803,0.94246459
3804,0.18949832
3805,0.01311538
3806,0.99108595
3807,0.22745372
3808,0.6736905
3809,0.99070388
3810,0.99977285
3811,0.8723157
3812,0.24905418
3813,0.99988639
3814,0.99826068
3815,0.99999011
3816,0.01361721
3817,0.00119261
3818,0.00086401
3819,0.00292421
3820,0.00298837
3821,1.0
3822,0.96111006
3823,1.0
3824,0.55374032
3825,0.7367087
3826,0.99922395
3827,0.93743742
3828,0.98206824
3829,0.56409466
3830,0.99999714
3831,0.99982244
3832,1.0
3833,0.65565681
3834,0.99541664
3835,0.97051877
3836,0.01591035
3837,0.14598233
3838,0.14857392
3839,0.00059558
3840,0.77394384
3841,0.08790459
3842,0.8166315
3843,0.37780276
3844,0.92101699
3845,0.98441708
3846,0.9635964
3847,0.75959516
3848,0.44891649
3849,0.22337601
3850,0.35582563
3851,0.01577166
3852,0.07914371
3853,0.55799001
3854,0.6488319
3855,0.00333737
3856,0.18008359
3857,0.99996972
3858,0.91487163
3859,0.99992764
3860,0.99999976
3861,0.00059781
3862,0.94867796
3863,0.55285883
3864,0.98915464
3865,0.47364312
3866,0.00071712
3867,0.24923971
3868,0.99745554
3869,0.99760062
3870,0.62318015
3871,0.99983943
3872,0.99999988
3873,0.83863288
3874,0.83536613
3875,0.06874217
3876,0.99999762
3877,0.6028465
3878,0.86881602
3879,0.80830842
3880,0.9348076
3881,0.99736601
3882,0.06599907
3883,0.16559924
3884,0.21506986
3885,0.52394909
3886,0.11610561
3887,0.9999994
3888,0.6487636
3889,0.22047
3890,0.00285683
3891,0.26957947
3892,0.96806508
3893,0.96910423
3894,0.08356852
3895,1.0
3896,0.99795973
3897,0.99982685
3898,0.98715007
3899,0.03760273
3900,0.06645463
3901,0.17239745
3902,0.99993885
3903,0.02756406
3904,0.00223229
3905,0.0047972
3906,0.06037498
3907,0.21473736
3908,0.31715634
3909,0.99927455
3910,0.00085774
3911,0.23288277
3912,0.07636664
3913,0.0244914
3914,0.99233985
3915,0.73358452
3916,0.02872709
3917,0.03322426
3918,0.61687249
3919,0.0627925
3920,0.9532845
3921,0.10202869
3922,0.84040225
3923,0.44586039
3924,0.03891853
3925,0.94606501
3926,0.96327043
3927,0.86790901
3928,0.05437605
3929,0.98493212
3930,0.15721649
3931,0.41223127
3932,1.11720919e-05
3933,0.0009057
3934,0.45632142
3935,0.0436026
3936,0.97769552
3937,0.9993124
3938,0.00816341
3939,0.22255634
3940,0.65053332
3941,0.88840264
3942,0.95372039
3943,1.0
3944,0.00533949
3945,0.02003807
3946,0.85232532
3947,0.56683248
3948,0.27399778
3949,0.06019184
3950,0.14164773
3951,0.01829712
3952,0.73917061
3953,0.9968912
3954,0.9999665
3955,0.99022919
3956,0.03609024
3957,0.93331891
3958,0.99999332
3959,0.99979085
3960,0.97822011
3961,0.22401804
3962,0.99989116
3963,0.31272751
3964,0.99745387
3965,0.15938143
3966,0.99547523
3967,0.75656074
3968,0.01818117
3969,0.9992004
3970,0.87733537
3971,0.87824094
3972,0.04254599
3973,0.99233174
3974,0.07232919
3975,0.03416106
3976,0.042738
3977,0.06022967
3978,0.99966359
3979,0.9983151
3980,0.00880733
3981,0.963871
3982,1.0
3983,0.93414468
3984,0.02297063
3985,0.00043913
3986,0.59476036
3987,0.32829022
3988,0.81994927
3989,0.0810768
3990,0.91335207
3991,0.99978369
3992,0.86025023
3993,0.89310706
3994,0.99135208
3995,0.48502511
3996,0.85288399
3997,0.98359537
3998,0.99953306
3999,0.5613699
4000,0.16122672
4001,0.79316437
4002,0.28416175
4003,0.77789396
4004,0.51129878
4005,0.97274762
4006,0.02521901
4007,1.0
4008,0.86698079
4009,0.99745399
4010,0.61767906
4011,0.6341632
4012,0.01201178
4013,0.99999928
4014,0.17938741
4015,0.07808112
4016,0.99999917
4017,0.17402624
4018,0.31937465
4019,0.81288505
4020,0.98775512
4021,0.00033375
4022,0.00011295
4023,0.66436875
4024,0.0003109
4025,0.69809729
4026,0.68940383
4027,1.0
4028,0.24473311
4029,0.61287957
4030,0.25162828
4031,0.70041496
4032,0.17937106
4033,0.40554899
4034,0.99992001
4035,0.5701521
4036,0.98533267
4037,0.11742628
4038,0.96803892
4039,0.8195262
4040,0.159747
4041,0.807652
4042,0.99999988
4043,0.25253287
4044,0.83150631
4045,0.8533498
4046,0.9999975
4047,0.99995875
4048,0.93489116
4049,0.00730631
4050,0.87288326
4051,0.57574081
4052,0.99980742
4053,0.0264886
4054,0.96485949
4055,0.01119124
4056,0.00229226
4057,0.19042674
4058,0.05159621
4059,0.15356253
4060,0.12907206
4061,0.99994326
4062,0.30618271
4063,0.22636107
4064,0.99089748
4065,0.95753247
4066,0.02078768
4067,0.00556315
4068,0.005641
4069,0.06404377
4070,0.31081957
4071,0.90185714
4072,0.06752367
4073,0.99183625
4074,0.63000375
4075,0.97757953
4076,1.0
4077,0.02390328
4078,0.00554883
4079,0.14106841
4080,0.13248473
4081,0.02271693
4082,0.49236339
4083,0.99911159
4084,0.00655193
4085,0.19149666
4086,0.62243384
4087,0.01090199
4088,0.08550163
4089,1.0
4090,0.07478474
4091,0.9784348
4092,0.9636541
4093,0.59996462
4094,0.10088629
4095,0.00019754
4096,0.99712962
4097,0.63397539
4098,0.02748037
4099,0.03720733
4100,0.00851285
4101,0.00124973
4102,0.99953544
4103,0.00051346
4104,0.78795755
4105,0.07367393
4106,0.11333296
4107,0.99344468
4108,0.67271262
4109,0.77389675
4110,0.98377764
4111,0.03856273
4112,1.0
4113,0.16154167
4114,0.99999988
4115,0.02537345
4116,0.47640797
4117,1.0
4118,0.00050455
4119,0.69286931
4120,0.09394386
4121,0.88187683
4122,0.73751616
4123,0.00259123
4124,1.0
4125,0.31556296
4126,0.99999988
4127,0.47413266
4128,0.9999938
4129,0.48875046
4130,0.98555899
4131,0.05108384
4132,0.05693975
4133,0.97912037
4134,0.97699976
4135,0.99974769
4136,0.99646902
4137,0.64057857
4138,0.16387379
4139,0.96169513
4140,0.00501378
4141,0.97291857
4142,0.42405158
4143,0.52686805
4144,0.67537612
4145,0.06047836
4146,0.93405366
4147,0.53851032
4148,0.00240154
4149,0.84780943
4150,0.00345076
4151,0.06700522
4152,0.38792184
4153,0.58923727
4154,0.07902639
4155,0.85112554
4156,0.69986576
4157,0.00437358
4158,0.0075999
4159,0.92435503
4160,1.0
4161,0.37027988
4162,0.14979006
4163,0.8848055
4164,0.20300236
4165,0.19066517
4166,0.84138697
4167,0.99270356
4168,0.88049519
4169,0.00163772
4170,0.27692017
4171,0.9485594
4172,0.00035315
4173,0.96600723
4174,0.03087325
4175,0.01002825
4176,0.99091351
4177,0.01722342
4178,0.81019354
4179,0.01558257
4180,0.04843248
4181,0.99964893
4182,0.14751945
4183,0.59030914
4184,0.25505644
4185,0.02594902
4186,0.57116157
4187,0.18355834
4188,0.97621876
4189,0.00264492
4190,0.96737713
4191,0.45015278
4192,0.68362701
4193,0.0517487
4194,0.99219745
4195,0.09871796
4196,0.0001797
4197,0.67594105
4198,0.14613521
4199,0.09424565
4200,0.93533063
4201,0.20600067
4202,0.98073846
4203,0.00308565
4204,0.81172985
4205,0.01154763
4206,0.05048638
4207,0.40138841
4208,0.99999952
4209,0.00192417
4210,0.2612519
4211,0.31584856
4212,0.77739584
4213,0.95092344
4214,0.99991381
4215,1.0
4216,0.96436876
4217,0.99677449
4218,0.99177635
4219,0.4341678
4220,0.33976519
4221,0.00050424
4222,0.00325029
4223,0.9141469
4224,0.14076123
4225,0.00555839
4226,0.99430627
4227,0.9996686
4228,0.91856337
4229,0.9515757
4230,5.44216455e-05
4231,1.0
4232,0.79510814
4233,0.12466698
4234,0.56118822
4235,0.00092481
4236,0.68081117
4237,0.54801595
4238,0.36739677
4239,0.00140395
4240,0.99943119
4241,0.26676232
4242,0.5334149
4243,0.69915253
4244,0.42878309
4245,0.26358452
4246,0.09522721
4247,0.52345854
4248,0.21671268
4249,0.99852377
4250,0.32071474
4251,0.00464057
4252,0.63416827
4253,0.05166278
4254,0.00496355
4255,0.99644357
4256,0.99999774
4257,0.04369974
4258,0.95531034
4259,0.25456128
4260,0.01050039
4261,1.0
4262,0.15837885
4263,0.00076482
4264,0.99980789
4265,0.00851088
4266,0.00259514
4267,0.37140557
4268,0.94511324
4269,0.93176079
4270,0.26006246
4271,0.03018783
4272,0.9648332
4273,0.95130152
4274,0.93298548
4275,0.48207799
4276,0.27038485
4277,0.0973452
4278,0.98433727
4279,0.43143317
4280,0.85719055
4281,0.01260588
4282,0.31781989
4283,0.99510396
4284,0.08518723
4285,0.99999976
4286,0.99999619
4287,0.34870622
4288,0.7778855
4289,0.63047528
4290,0.78503424
4291,1.0
4292,0.96111459
4293,0.03853102
4294,0.89795697
4295,0.19363558
4296,0.8688404
4297,0.01293956
4298,0.17969514
4299,1.0
4300,0.83203387
4301,1.0
4302,0.01545533
4303,0.97906131
4304,0.99998891
4305,0.98583502
4306,0.0094555
4307,0.9998036
4308,0.98086721
4309,0.0352074
4310,0.99105632
4311,0.88715249
4312,0.3986696
4313,0.16586518
4314,0.25244647
4315,0.20755045
4316,0.00313989
4317,0.99957711
4318,0.99999785
4319,0.99999547
4320,0.99998069
4321,0.9999938
4322,0.24317724
4323,0.9866693
4324,0.00658022
4325,0.88959551
4326,0.93061489
4327,0.79328752
4328,0.00040341
4329,0.17473139
4330,0.70909286
4331,0.99995136
4332,0.99999988
4333,0.02049276
4334,0.9998154
4335,0.9937644
4336,0.97770864
4337,9.51522379e-05
4338,0.008255
4339,0.00086464
4340,0.92699492
4341,0.99937963
4342,0.0122792
4343,0.79684156
4344,0.48399806
4345,0.143158
4346,0.00055504
4347,0.00099836
4348,0.99931955
4349,0.00034437
4350,0.8221435
4351,0.02621918
4352,0.99999774
4353,0.91988498
4354,0.9989422
4355,0.63980049
4356,0.0036083
4357,0.96146369
4358,1.0
4359,0.21671407
4360,0.35429242
4361,0.18836616
4362,0.74927455
4363,0.01773649
4364,0.00867152
4365,0.36081836
4366,0.10729873
4367,0.56110942
4368,0.29427117
4369,0.95841056
4370,0.81339484
4371,0.56637448
4372,0.05782669
4373,0.29953599
4374,0.27997306
4375,0.36319831
4376,0.98849458
4377,0.89675879
4378,0.57367903
4379,0.99999988
4380,1.0
4381,0.32399404
4382,0.04596992
4383,0.99999189
4384,0.68201542
4385,0.83626348
4386,0.11082354
4387,0.00268651
4388,0.48150685
4389,0.03609865
4390,0.68639195
4391,0.00928583
4392,0.84983796
4393,1.0
4394,0.99480915
4395,0.96906751
4396,0.01031031
4397,0.51456267
4398,0.34733251
4399,0.92132694
4400,0.99409795
4401,0.1810212
4402,0.01304884
4403,0.96963108
4404,0.24267142
4405,0.1433032
4406,0.98838878
4407,0.03818081
4408,0.70698041
4409,0.41797355
4410,0.99997771
4411,0.99254495
4412,0.27208492
4413,0.00081879
4414,0.92465675
4415,0.99916732
4416,0.7698915
4417,0.24773818
4418,0.0257866
4419,0.94507641
4420,0.05139588
4421,0.12630829
4422,0.99996591
4423,0.9820348
4424,0.8974095
4425,0.99998271
4426,0.99897873
4427,0.99985707
4428,0.7106753
4429,0.00929008
4430,0.85941017
4431,0.9414379
4432,0.0032291
4433,0.22772096
4434,0.99379021
4435,0.04741784
4436,0.02225929
4437,0.83141291
4438,0.81428224
4439,0.43176952
4440,1.0
4441,1.0
4442,0.17477962
4443,0.96301967
4444,0.00189311
4445,0.96258581
4446,0.09903847
4447,0.8424477
4448,0.99999952
4449,0.00435576
4450,0.07451783
4451,0.00171656
4452,0.21035685
4453,0.99323624
4454,0.99379891
4455,0.00984877
4456,0.71888453
4457,0.82382935
4458,0.01569101
4459,0.9993161
4460,0.84211195
4461,0.07735549
4462,0.97023106
4463,0.85758162
4464,0.4463335
4465,0.04897932
4466,0.00533544
4467,0.97022104
4468,0.0623645
4469,0.34151572
4470,0.28590387
4471,0.025278
4472,0.35986033
4473,0.03321788
4474,0.08315273
4475,0.11912171
4476,0.094422
4477,0.07928658
4478,0.10265747
4479,6.48815671e-07
4480,0.99698895
4481,0.99958926
4482,0.05005987
4483,0.08116053
4484,0.68480796
4485,0.02093859
4486,0.00516248
4487,0.94113505
4488,0.99958366
4489,0.12603882
4490,0.00346053
4491,0.10178781
4492,0.01339052
4493,0.96605122
4494,0.29132509
4495,0.72417033
4496,0.04144892
4497,0.48365426
4498,0.99921501
4499,0.14363876
4500,0.00338835
4501,0.16971608
4502,0.02137391
4503,0.97273809
4504,0.97643024
4505,0.00513044
4506,0.00450535
4507,0.11541422
4508,0.961505
4509,0.1861771
4510,0.7266075
4511,0.00029323
4512,0.99994087
4513,0.99998736
4514,0.9768272
4515,0.07038772
4516,0.01952197
4517,0.7212007
4518,0.71939433
4519,0.00107912
4520,0.13522425
4521,0.87644833
4522,0.21555741
4523,0.99896419
4524,0.71373546
4525,0.99866498
4526,0.00241216
4527,0.3814905
4528,0.99794513
4529,0.0724441
4530,0.00114691
4531,0.0360591
4532,0.35614604
4533,0.00106264
4534,0.06557484
4535,0.72417688
4536,0.14943977
4537,0.25128445
4538,0.00369687
4539,0.10467427
4540,0.16591273
4541,0.00033308
4542,0.00149044
4543,0.02429059
4544,0.04728521
4545,0.99999905
4546,0.10214014
4547,0.85939926
4548,0.00030648
4549,0.0360615
4550,0.99988675
4551,0.99934536
4552,0.07009422
4553,0.94235337
4554,1.0
4555,0.82440889
4556,0.01855254
4557,0.96540958
4558,0.99999952
4559,0.02348698
4560,0.25925836
4561,0.00064103
4562,0.08370454
4563,0.03200671
4564,0.41829056
4565,0.03853723
4566,0.99822003
4567,0.99669987
4568,0.07890569
4569,0.38371658
4570,0.56274438
4571,0.0024435
4572,0.85000145
